Query	Ref	ANI	Bidirect_FragMap	Total_Query_Frags
C208	C240	97.4467	854	921
C208	C364	97.4355	851	921
C208	C188	97.4352	851	921
C208	C342	97.4347	877	921
C208	C197	97.4338	866	921
C208	C79	97.429	879	921
C208	C224	97.4141	861	921
C208	C349	97.4111	861	921
C208	C209	97.4096	870	921
C208	C363	97.4043	874	921
C208	C339	97.4035	863	921
C208	C309	97.3952	885	921
C208	C295	97.3757	867	921
C208	C241	97.3716	885	921
C208	C325	97.3508	872	921
C208	C148	97.3315	870	921
C240	C240	100.0	918	920
C240	C233	99.0164	864	920
C240	C133	99.0101	887	920
C240	C179	99.0098	887	920
C240	C342	98.9963	886	920
C240	C209	98.9925	886	920
C240	C149	98.9919	867	920
C240	C197	98.9866	882	920
C240	C339	98.9844	886	920
C240	C241	98.9798	880	920
C240	C182	98.9779	871	920
C240	C45	98.9767	867	920
C240	C235	98.9762	880	920
C240	C309	98.9754	878	920
C240	C245	98.9743	874	920
C240	C224	98.9735	875	920
C240	C355	98.9688	876	920
C240	C349	98.9479	876	920
C240	C363	98.9394	874	920
C240	C196	98.9325	875	920
C240	C79	98.9179	876	920
C240	C364	98.9118	872	920
C240	C188	98.9118	872	920
C240	C155	98.9037	864	920
C240	C285	98.8909	885	920
C240	C3	98.8794	881	920
C240	C22	98.8765	877	920
C240	C56	98.8699	879	920
C240	C255	98.8379	872	920
C240	C320	98.8072	882	920
C240	C325	98.8066	879	920
C240	C148	98.7927	885	920
C240	C295	98.7058	874	920
C240	C16	98.2497	871	920
C240	C24	98.2221	866	920
C240	C333	98.2107	863	920
C240	C222	98.1635	868	920
C240	C70	98.1415	875	920
C240	C312	98.0565	844	920
C240	C32	98.0132	859	920
C240	C357	97.6956	861	920
C240	C76	97.6794	862	920
C240	C13	97.6788	862	920
C240	C183	97.6711	863	920
C240	C311	97.6685	870	920
C240	C265	97.6353	869	920
C240	C324	97.6319	867	920
C240	C273	97.6186	873	920
C240	C52	97.6025	877	920
C240	C113	97.6023	877	920
C240	C318	97.5962	873	920
C240	C276	97.5908	873	920
C240	C21	97.5592	849	920
C240	C206	97.5534	848	920
C240	C195	97.53	860	920
C240	C314	97.5052	853	920
C240	C136	97.4926	860	920
C240	C121	97.4888	857	920
C240	C100	97.484	856	920
C240	C80	97.4776	851	920
C240	C208	97.4766	854	920
C240	C9	97.4719	854	920
C240	C91	97.4696	861	920
C240	C72	97.4694	853	920
C240	C353	97.4647	856	920
C240	C67	97.464	865	920
C240	C351	97.462	853	920
C240	C294	97.4421	862	920
C295	C295	100.0	1011	1015
C295	C309	99.3104	899	1015
C295	C241	99.2886	902	1015
C295	C355	99.27	906	1015
C295	C148	99.1787	896	1015
C295	C209	98.7551	887	1015
C295	C235	98.7336	878	1015
C295	C364	98.733	877	1015
C295	C188	98.733	877	1015
C295	C155	98.6942	871	1015
C295	C182	98.6757	888	1015
C295	C245	98.6695	893	1015
C295	C45	98.6687	882	1015
C295	C233	98.6572	888	1015
C295	C197	98.6546	891	1015
C295	C133	98.6503	892	1015
C295	C179	98.65	892	1015
C295	C56	98.6457	876	1015
C295	C339	98.6447	889	1015
C295	C149	98.6372	884	1015
C295	C3	98.63	877	1015
C295	C196	98.6245	892	1015
C295	C255	98.6221	873	1015
C295	C22	98.6119	883	1015
C295	C342	98.6112	893	1015
C295	C240	98.6049	875	1015
C295	C325	98.597	889	1015
C295	C363	98.5887	893	1015
C295	C285	98.5627	885	1015
C295	C320	98.5598	884	1015
C295	C79	98.5591	873	1015
C295	C349	98.5214	890	1015
C295	C224	98.5145	894	1015
C295	C24	98.072	879	1015
C295	C16	98.064	875	1015
C295	C333	98.0348	882	1015
C295	C222	98.0055	873	1015
C295	C70	97.9563	892	1015
C295	C265	97.9547	885	1015
C295	C324	97.9539	885	1015
C295	C32	97.9538	862	1015
C295	C311	97.9462	886	1015
C295	C357	97.9434	891	1015
C295	C276	97.9432	886	1015
C295	C183	97.9149	888	1015
C295	C273	97.9091	889	1015
C295	C312	97.8869	874	1015
C295	C113	97.8464	891	1015
C295	C52	97.8429	892	1015
C295	C13	97.8314	881	1015
C295	C76	97.8291	881	1015
C295	C318	97.762	879	1015
C295	C195	97.4695	849	1015
C295	C21	97.465	861	1015
C295	C351	97.4565	860	1015
C295	C294	97.4561	873	1015
C295	C9	97.444	858	1015
C295	C67	97.4403	876	1015
C295	C206	97.439	859	1015
C295	C72	97.4376	856	1015
C295	C353	97.4373	860	1015
C295	C121	97.4354	871	1015
C295	C100	97.4238	870	1015
C295	C80	97.4208	865	1015
C295	C208	97.4145	870	1015
C295	C136	97.3917	865	1015
C295	C91	97.391	865	1015
C295	C314	97.3433	876	1015
C52	C52	100.0	971	971
C52	C113	99.9994	971	971
C52	C183	99.9312	943	971
C52	C311	99.898	947	971
C52	C276	99.8734	930	971
C52	C265	99.8496	931	971
C52	C324	99.8495	931	971
C52	C273	99.8244	940	971
C52	C318	99.7525	938	971
C52	C13	99.7111	940	971
C52	C76	99.7108	940	971
C52	C357	99.6977	915	971
C52	C9	97.9531	863	971
C52	C353	97.9312	869	971
C52	C80	97.9307	890	971
C52	C208	97.9304	888	971
C52	C294	97.9149	884	971
C52	C295	97.9121	888	971
C52	C21	97.901	876	971
C52	C67	97.8951	890	971
C52	C351	97.8562	874	971
C52	C195	97.856	870	971
C52	C314	97.8384	887	971
C52	C136	97.8354	876	971
C52	C72	97.8353	875	971
C52	C91	97.8352	879	971
C52	C121	97.811	879	971
C52	C206	97.8092	870	971
C52	C100	97.8083	880	971
C52	C70	97.8009	891	971
C52	C222	97.8005	882	971
C52	C16	97.7827	890	971
C52	C333	97.7786	892	971
C52	C312	97.7509	866	971
C52	C24	97.7457	891	971
C52	C32	97.7415	867	971
C52	C45	97.6988	892	971
C52	C149	97.6968	892	971
C52	C245	97.6923	877	971
C52	C285	97.6678	898	971
C52	C155	97.6507	858	971
C52	C233	97.6373	870	971
C52	C309	97.6345	887	971
C52	C241	97.6344	887	971
C52	C255	97.6247	877	971
C52	C235	97.6125	876	971
C52	C79	97.6116	887	971
C52	C355	97.6084	874	971
C52	C188	97.6079	870	971
C52	C364	97.6078	870	971
C52	C56	97.6057	868	971
C52	C224	97.6056	885	971
C52	C3	97.5998	868	971
C52	C325	97.5995	884	971
C52	C349	97.5913	886	971
C52	C22	97.5899	871	971
C52	C182	97.5777	888	971
C52	C363	97.5556	884	971
C52	C342	97.5469	891	971
C52	C133	97.5449	893	971
C52	C179	97.5445	893	971
C52	C320	97.5375	877	971
C52	C339	97.5359	878	971
C52	C209	97.5297	879	971
C52	C148	97.529	878	971
C52	C196	97.5269	891	971
C52	C240	97.5209	878	971
C52	C197	97.5016	885	971
C113	C113	100.0	971	971
C113	C52	99.9994	971	971
C113	C183	99.931	943	971
C113	C311	99.8977	947	971
C113	C276	99.8733	930	971
C113	C324	99.8494	931	971
C113	C265	99.8494	930	971
C113	C273	99.8239	940	971
C113	C318	99.7523	938	971
C113	C357	99.7151	914	971
C113	C13	99.7109	940	971
C113	C76	99.7107	940	971
C113	C9	97.9522	863	971
C113	C353	97.9306	869	971
C113	C80	97.93	890	971
C113	C208	97.9298	888	971
C113	C294	97.9141	884	971
C113	C295	97.9116	888	971
C113	C21	97.9002	876	971
C113	C67	97.8947	890	971
C113	C195	97.8554	870	971
C113	C351	97.8513	875	971
C113	C314	97.838	887	971
C113	C136	97.8348	876	971
C113	C91	97.8345	879	971
C113	C72	97.8305	876	971
C113	C121	97.8104	879	971
C113	C206	97.8095	869	971
C113	C100	97.8077	880	971
C113	C222	97.8	882	971
C113	C70	97.7995	890	971
C113	C16	97.7822	890	971
C113	C333	97.7759	891	971
C113	C312	97.756	866	971
C113	C24	97.745	891	971
C113	C32	97.7427	868	971
C113	C45	97.6977	892	971
C113	C149	97.6957	892	971
C113	C245	97.6912	877	971
C113	C285	97.6673	898	971
C113	C155	97.6428	859	971
C113	C233	97.638	871	971
C113	C309	97.634	887	971
C113	C241	97.6339	887	971
C113	C255	97.6253	878	971
C113	C235	97.6127	876	971
C113	C79	97.6081	888	971
C113	C188	97.6078	870	971
C113	C364	97.6077	870	971
C113	C56	97.6076	868	971
C113	C224	97.605	885	971
C113	C355	97.6036	875	971
C113	C3	97.6019	868	971
C113	C325	97.5995	884	971
C113	C349	97.5907	886	971
C113	C22	97.5879	870	971
C113	C182	97.578	888	971
C113	C363	97.5548	884	971
C113	C342	97.5446	890	971
C113	C133	97.5446	893	971
C113	C179	97.5442	893	971
C113	C320	97.5368	877	971
C113	C339	97.5339	879	971
C113	C209	97.5287	879	971
C113	C148	97.5287	878	971
C113	C196	97.5262	891	971
C113	C240	97.5205	878	971
C113	C197	97.4974	886	971
C24	C24	100.0	952	953
C24	C333	99.9493	940	953
C24	C222	99.943	927	953
C24	C16	99.8535	926	953
C24	C70	99.8399	923	953
C24	C355	98.2755	877	953
C24	C309	98.2321	893	953
C24	C197	98.2311	862	953
C24	C241	98.2163	895	953
C24	C245	98.2161	883	953
C24	C285	98.2095	893	953
C24	C209	98.2086	881	953
C24	C339	98.2044	874	953
C24	C155	98.2033	870	953
C24	C364	98.1989	861	953
C24	C79	98.1916	895	953
C24	C22	98.1874	864	953
C24	C342	98.1854	887	953
C24	C235	98.182	881	953
C24	C255	98.1785	866	953
C24	C133	98.1724	893	953
C24	C179	98.172	893	953
C24	C188	98.1708	860	953
C24	C3	98.1651	865	953
C24	C56	98.1615	866	953
C24	C233	98.1602	875	953
C24	C240	98.1562	868	953
C24	C196	98.1492	880	953
C24	C149	98.1193	881	953
C24	C224	98.112	877	953
C24	C45	98.106	882	953
C24	C325	98.0913	888	953
C24	C363	98.0883	881	953
C24	C182	98.0838	882	953
C24	C320	98.0803	871	953
C24	C349	98.0677	883	953
C24	C295	98.0047	885	953
C24	C148	98.0014	876	953
C24	C276	97.7971	877	953
C24	C357	97.7685	880	953
C24	C311	97.7645	889	953
C24	C52	97.7498	892	953
C24	C113	97.7497	892	953
C24	C312	97.7463	869	953
C24	C76	97.7443	898	953
C24	C183	97.7388	893	953
C24	C13	97.7355	899	953
C24	C32	97.7073	867	953
C24	C324	97.7016	886	953
C24	C265	97.701	886	953
C24	C273	97.6807	886	953
C24	C318	97.6753	893	953
C24	C195	97.6142	865	953
C24	C21	97.6003	859	953
C24	C294	97.5856	881	953
C24	C351	97.5855	863	953
C24	C67	97.582	881	953
C24	C208	97.5767	882	953
C24	C9	97.5754	866	953
C24	C72	97.5723	866	953
C24	C206	97.5696	862	953
C24	C80	97.5656	875	953
C24	C353	97.5603	868	953
C24	C100	97.5407	870	953
C24	C121	97.5342	872	953
C24	C91	97.5028	862	953
C24	C136	97.4977	866	953
C24	C314	97.4865	869	953
C195	C195	100.0	899	899
C195	C9	99.9624	887	899
C195	C353	99.9616	893	899
C195	C206	99.9616	887	899
C195	C80	99.9409	890	899
C195	C208	99.9372	890	899
C195	C294	99.9354	884	899
C195	C21	99.9313	890	899
C195	C314	99.9283	891	899
C195	C136	99.9214	894	899
C195	C91	99.9212	894	899
C195	C67	99.921	888	899
C195	C351	99.9154	889	899
C195	C72	99.9082	890	899
C195	C121	99.9022	891	899
C195	C100	99.9012	893	899
C195	C276	97.9828	854	899
C195	C183	97.9368	856	899
C195	C273	97.9238	855	899
C195	C357	97.92	859	899
C195	C324	97.9188	858	899
C195	C311	97.9173	856	899
C195	C265	97.909	859	899
C195	C318	97.8467	862	899
C195	C76	97.8148	864	899
C195	C13	97.8136	863	899
C195	C52	97.8042	866	899
C195	C113	97.8041	866	899
C195	C24	97.6923	848	899
C195	C32	97.6331	848	899
C195	C333	97.6262	854	899
C195	C222	97.6229	858	899
C195	C312	97.6225	855	899
C195	C16	97.61	853	899
C195	C70	97.6021	864	899
C195	C245	97.5511	852	899
C195	C3	97.5093	848	899
C195	C56	97.5091	844	899
C195	C342	97.4952	857	899
C195	C133	97.4924	852	899
C195	C179	97.4922	852	899
C195	C320	97.4876	853	899
C195	C235	97.4865	852	899
C195	C339	97.4854	855	899
C195	C364	97.4749	847	899
C195	C188	97.4747	847	899
C195	C22	97.4707	854	899
C195	C285	97.4683	855	899
C195	C209	97.4674	856	899
C195	C240	97.4655	858	899
C195	C233	97.4643	852	899
C195	C79	97.462	851	899
C195	C197	97.4574	859	899
C195	C325	97.4514	852	899
C195	C45	97.4486	854	899
C195	C149	97.4427	855	899
C195	C224	97.4387	858	899
C195	C349	97.4378	856	899
C195	C363	97.4353	852	899
C195	C196	97.4198	853	899
C195	C155	97.4195	841	899
C195	C295	97.413	855	899
C195	C255	97.4117	851	899
C195	C182	97.4086	852	899
C195	C355	97.4068	853	899
C195	C241	97.3517	863	899
C195	C309	97.3505	862	899
C195	C148	97.3012	855	899
C9	C9	100.0	900	900
C9	C353	99.999	900	900
C9	C206	99.9589	888	900
C9	C195	99.9582	886	900
C9	C21	99.9382	894	900
C9	C100	99.9381	895	900
C9	C121	99.9355	896	900
C9	C91	99.9347	887	900
C9	C294	99.9318	894	900
C9	C208	99.9315	892	900
C9	C136	99.9312	888	900
C9	C314	99.9309	894	900
C9	C67	99.9278	895	900
C9	C80	99.9266	894	900
C9	C72	99.9165	894	900
C9	C351	99.9157	894	900
C9	C183	97.9699	854	900
C9	C357	97.9603	854	900
C9	C276	97.9502	862	900
C9	C52	97.9345	863	900
C9	C113	97.9343	863	900
C9	C311	97.9091	861	900
C9	C265	97.9075	859	900
C9	C324	97.9018	860	900
C9	C273	97.9016	865	900
C9	C13	97.8895	862	900
C9	C76	97.8893	862	900
C9	C318	97.8349	856	900
C9	C16	97.6383	858	900
C9	C333	97.6331	861	900
C9	C312	97.6225	855	900
C9	C222	97.6199	846	900
C9	C70	97.5985	859	900
C9	C245	97.5855	865	900
C9	C32	97.5832	859	900
C9	C24	97.5713	862	900
C9	C295	97.5533	861	900
C9	C285	97.5374	861	900
C9	C320	97.5357	861	900
C9	C233	97.5354	849	900
C9	C355	97.5304	859	900
C9	C149	97.5245	851	900
C9	C45	97.5245	851	900
C9	C79	97.5138	859	900
C9	C235	97.5093	867	900
C9	C339	97.4939	859	900
C9	C56	97.4938	865	900
C9	C209	97.4823	855	900
C9	C363	97.4789	869	900
C9	C133	97.4757	860	900
C9	C179	97.4754	860	900
C9	C3	97.4691	870	900
C9	C22	97.4671	868	900
C9	C342	97.4646	862	900
C9	C241	97.4592	856	900
C9	C182	97.4524	867	900
C9	C224	97.4519	861	900
C9	C309	97.4516	860	900
C9	C364	97.4488	843	900
C9	C188	97.4484	843	900
C9	C148	97.4428	852	900
C9	C197	97.4408	861	900
C9	C196	97.4388	867	900
C9	C349	97.4339	863	900
C9	C155	97.4266	846	900
C9	C240	97.4167	864	900
C9	C325	97.3795	855	900
C9	C255	97.3456	852	900
C353	C353	100.0	906	906
C353	C9	99.9991	900	906
C353	C206	99.958	894	906
C353	C195	99.9573	892	906
C353	C21	99.9372	900	906
C353	C91	99.9336	893	906
C353	C294	99.9311	894	906
C353	C208	99.9302	898	906
C353	C136	99.9301	894	906
C353	C314	99.9286	900	906
C353	C80	99.9254	900	906
C353	C67	99.912	898	906
C353	C100	99.9101	900	906
C353	C121	99.9076	901	906
C353	C351	99.9022	899	906
C353	C72	99.895	900	906
C353	C183	97.937	860	906
C353	C276	97.9304	867	906
C353	C357	97.9278	858	906
C353	C52	97.9017	869	906
C353	C113	97.9015	869	906
C353	C273	97.8822	870	906
C353	C265	97.8778	864	906
C353	C311	97.8769	867	906
C353	C324	97.8721	865	906
C353	C13	97.8611	867	906
C353	C76	97.8609	867	906
C353	C318	97.8095	860	906
C353	C16	97.6046	860	906
C353	C333	97.5996	863	906
C353	C312	97.5949	858	906
C353	C245	97.585	865	906
C353	C32	97.5783	859	906
C353	C222	97.5617	849	906
C353	C70	97.5607	865	906
C353	C24	97.5381	864	906
C353	C320	97.5349	861	906
C353	C233	97.5347	849	906
C353	C355	97.5143	861	906
C353	C285	97.5115	865	906
C353	C339	97.5105	865	906
C353	C45	97.5037	855	906
C353	C209	97.4988	861	906
C353	C149	97.4979	856	906
C353	C295	97.493	865	906
C353	C133	97.4926	866	906
C353	C179	97.4923	866	906
C353	C56	97.4923	865	906
C353	C79	97.4911	862	906
C353	C235	97.4908	870	906
C353	C342	97.4813	868	906
C353	C3	97.4676	870	906
C353	C22	97.4656	868	906
C353	C364	97.4625	849	906
C353	C188	97.4621	849	906
C353	C363	97.4539	873	906
C353	C197	97.4488	866	906
C353	C182	97.4301	870	906
C353	C196	97.427	871	906
C353	C224	97.4226	866	906
C353	C241	97.422	859	906
C353	C155	97.4194	847	906
C353	C148	97.4148	857	906
C353	C309	97.4148	863	906
C353	C240	97.4095	866	906
C353	C349	97.4083	867	906
C353	C255	97.3619	858	906
C353	C325	97.3511	859	906
C121	C121	100.0	922	923
C121	C100	99.9995	922	923
C121	C9	99.9285	895	923
C121	C21	99.91	903	923
C121	C195	99.888	890	923
C121	C206	99.8857	891	923
C121	C294	99.8826	904	923
C121	C353	99.8823	901	923
C121	C67	99.8747	908	923
C121	C80	99.8493	905	923
C121	C208	99.8457	905	923
C121	C314	99.8452	911	923
C121	C72	99.8408	900	923
C121	C351	99.8383	902	923
C121	C91	99.8316	906	923
C121	C136	99.8291	907	923
C121	C311	97.8937	870	923
C121	C276	97.861	866	923
C121	C183	97.8542	877	923
C121	C357	97.8407	875	923
C121	C265	97.8285	864	923
C121	C324	97.8261	866	923
C121	C273	97.8076	870	923
C121	C13	97.8004	888	923
C121	C76	97.8002	888	923
C121	C52	97.7925	873	923
C121	C113	97.7924	873	923
C121	C318	97.71	873	923
C121	C16	97.6302	862	923
C121	C245	97.5535	871	923
C121	C32	97.5511	851	923
C121	C24	97.5465	857	923
C121	C312	97.5316	867	923
C121	C333	97.5315	867	923
C121	C70	97.5141	886	923
C121	C222	97.5133	861	923
C121	C235	97.5024	867	923
C121	C3	97.4782	856	923
C121	C295	97.4774	865	923
C121	C320	97.4655	864	923
C121	C45	97.4606	872	923
C121	C56	97.4571	864	923
C121	C149	97.456	872	923
C121	C22	97.4556	870	923
C121	C285	97.4449	864	923
C121	C233	97.4406	876	923
C121	C364	97.4397	841	923
C121	C188	97.4395	841	923
C121	C363	97.4388	876	923
C121	C240	97.4274	856	923
C121	C355	97.4179	872	923
C121	C182	97.4162	866	923
C121	C133	97.4089	865	923
C121	C179	97.4086	865	923
C121	C209	97.4069	861	923
C121	C339	97.3992	869	923
C121	C224	97.3835	879	923
C121	C241	97.3795	866	923
C121	C196	97.3748	880	923
C121	C155	97.3734	847	923
C121	C349	97.3675	878	923
C121	C79	97.3656	869	923
C121	C342	97.3629	865	923
C121	C255	97.3576	844	923
C121	C309	97.3507	864	923
C121	C197	97.3343	875	923
C121	C325	97.2879	863	923
C121	C148	97.2707	871	923
C255	C255	100.0	911	911
C255	C364	99.9621	894	911
C255	C188	99.962	894	911
C255	C155	99.9399	898	911
C255	C325	99.8146	896	911
C255	C339	99.0748	865	911
C255	C233	99.059	860	911
C255	C209	99.0444	871	911
C255	C149	99.0376	877	911
C255	C45	99.0322	877	911
C255	C133	99.0267	882	911
C255	C179	99.0263	882	911
C255	C342	99.0177	885	911
C255	C355	98.9967	870	911
C255	C309	98.9908	881	911
C255	C241	98.9888	880	911
C255	C182	98.9842	865	911
C255	C196	98.9747	869	911
C255	C235	98.9713	861	911
C255	C224	98.9598	861	911
C255	C245	98.9479	863	911
C255	C197	98.9404	874	911
C255	C363	98.9395	862	911
C255	C285	98.939	874	911
C255	C349	98.9365	860	911
C255	C79	98.9327	875	911
C255	C148	98.9276	876	911
C255	C56	98.9143	864	911
C255	C3	98.8934	861	911
C255	C240	98.8677	861	911
C255	C22	98.8611	869	911
C255	C320	98.8587	872	911
C255	C295	98.6926	869	911
C255	C222	98.2348	866	911
C255	C24	98.2312	864	911
C255	C16	98.2306	861	911
C255	C333	98.2187	866	911
C255	C70	98.1851	853	911
C255	C32	98.0475	847	911
C255	C312	97.9705	840	911
C255	C357	97.6861	853	911
C255	C273	97.6658	857	911
C255	C52	97.6599	869	911
C255	C183	97.657	874	911
C255	C311	97.6563	858	911
C255	C276	97.6557	859	911
C255	C113	97.6525	870	911
C255	C76	97.6423	871	911
C255	C13	97.641	872	911
C255	C318	97.6333	863	911
C255	C265	97.5842	862	911
C255	C324	97.5803	863	911
C255	C67	97.5029	857	911
C255	C294	97.5012	850	911
C255	C206	97.4968	839	911
C255	C208	97.4854	858	911
C255	C195	97.4849	844	911
C255	C80	97.4742	857	911
C255	C100	97.473	846	911
C255	C314	97.4715	846	911
C255	C121	97.4707	845	911
C255	C353	97.4484	841	911
C255	C21	97.4433	848	911
C255	C351	97.4399	843	911
C255	C72	97.4369	841	911
C255	C9	97.4341	836	911
C255	C91	97.4157	846	911
C255	C136	97.4123	844	911
C3	C3	100.0	911	911
C3	C56	99.9986	911	911
C3	C22	99.973	910	911
C3	C320	99.968	908	911
C3	C233	99.006	869	911
C3	C245	98.9939	879	911
C3	C342	98.9789	876	911
C3	C133	98.9736	882	911
C3	C179	98.9733	882	911
C3	C339	98.9659	882	911
C3	C209	98.9641	885	911
C3	C235	98.9592	879	911
C3	C45	98.9551	872	911
C3	C149	98.955	872	911
C3	C355	98.9392	877	911
C3	C79	98.9336	868	911
C3	C364	98.9317	871	911
C3	C188	98.9316	871	911
C3	C197	98.925	881	911
C3	C285	98.9081	877	911
C3	C155	98.9029	869	911
C3	C363	98.9021	879	911
C3	C349	98.8979	875	911
C3	C240	98.8942	875	911
C3	C224	98.8878	875	911
C3	C148	98.879	879	911
C3	C241	98.8732	878	911
C3	C309	98.8727	879	911
C3	C196	98.868	881	911
C3	C182	98.8542	881	911
C3	C255	98.8456	866	911
C3	C325	98.8039	886	911
C3	C295	98.7128	866	911
C3	C16	98.2073	865	911
C3	C24	98.1825	863	911
C3	C70	98.1679	868	911
C3	C222	98.1639	860	911
C3	C333	98.1451	870	911
C3	C32	98.113	864	911
C3	C312	98.0194	855	911
C3	C357	97.6757	862	911
C3	C52	97.6553	866	911
C3	C113	97.6552	866	911
C3	C13	97.6327	862	911
C3	C76	97.6325	862	911
C3	C311	97.6209	870	911
C3	C265	97.6204	860	911
C3	C324	97.6111	860	911
C3	C276	97.5979	862	911
C3	C183	97.595	872	911
C3	C273	97.593	873	911
C3	C208	97.5626	858	911
C3	C318	97.5596	872	911
C3	C80	97.5574	853	911
C3	C9	97.5508	855	911
C3	C353	97.5499	855	911
C3	C314	97.5435	855	911
C3	C294	97.5347	862	911
C3	C121	97.527	864	911
C3	C100	97.5263	865	911
C3	C67	97.5204	862	911
C3	C136	97.5183	860	911
C3	C21	97.5182	862	911
C3	C195	97.5069	860	911
C3	C91	97.501	861	911
C3	C72	97.4811	859	911
C3	C206	97.4757	863	911
C3	C351	97.4631	863	911
C56	C56	100.0	911	911
C56	C3	99.9986	911	911
C56	C22	99.9698	910	911
C56	C320	99.966	908	911
C56	C245	99.0012	877	911
C56	C233	98.9979	869	911
C56	C45	98.9942	865	911
C56	C149	98.9941	865	911
C56	C133	98.9633	883	911
C56	C179	98.963	883	911
C56	C342	98.9492	879	911
C56	C339	98.947	882	911
C56	C209	98.9418	883	911
C56	C364	98.9377	872	911
C56	C188	98.9376	872	911
C56	C355	98.9327	880	911
C56	C235	98.9244	879	911
C56	C155	98.9206	869	911
C56	C197	98.9167	882	911
C56	C285	98.9085	873	911
C56	C363	98.9044	880	911
C56	C79	98.898	872	911
C56	C240	98.886	877	911
C56	C182	98.886	881	911
C56	C224	98.8842	876	911
C56	C148	98.8814	873	911
C56	C349	98.876	875	911
C56	C255	98.8741	863	911
C56	C241	98.8724	878	911
C56	C309	98.8724	878	911
C56	C196	98.8582	883	911
C56	C325	98.8128	884	911
C56	C295	98.6951	870	911
C56	C16	98.199	863	911
C56	C24	98.1704	857	911
C56	C222	98.1496	862	911
C56	C333	98.1485	862	911
C56	C70	98.1436	869	911
C56	C32	98.097	862	911
C56	C312	97.9848	858	911
C56	C52	97.6853	860	911
C56	C113	97.6851	860	911
C56	C13	97.6773	860	911
C56	C76	97.6771	860	911
C56	C357	97.6477	864	911
C56	C183	97.6127	867	911
C56	C276	97.6052	866	911
C56	C265	97.6024	869	911
C56	C324	97.6012	869	911
C56	C311	97.5991	870	911
C56	C318	97.5889	868	911
C56	C273	97.5849	871	911
C56	C67	97.5466	859	911
C56	C208	97.5393	855	911
C56	C91	97.5366	852	911
C56	C136	97.5268	854	911
C56	C314	97.5205	865	911
C56	C80	97.513	858	911
C56	C294	97.5111	859	911
C56	C100	97.5096	865	911
C56	C21	97.5051	864	911
C56	C195	97.4997	858	911
C56	C121	97.4857	867	911
C56	C206	97.4748	860	911
C56	C9	97.4684	861	911
C56	C353	97.4675	861	911
C56	C72	97.4482	867	911
C56	C351	97.4383	867	911
C32	C32	100.0	926	926
C32	C312	98.7455	866	926
C32	C320	98.0966	857	926
C32	C3	98.0823	864	926
C32	C56	98.0773	866	926
C32	C209	98.073	865	926
C32	C233	98.0669	857	926
C32	C22	98.0354	873	926
C32	C285	98.0268	871	926
C32	C245	98.0248	869	926
C32	C339	98.0218	866	926
C32	C295	98.0189	857	926
C32	C235	98.0166	865	926
C32	C364	98.0127	852	926
C32	C188	98.0126	852	926
C32	C241	98.0053	867	926
C32	C309	97.9987	864	926
C32	C342	97.9973	873	926
C32	C224	97.9955	868	926
C32	C182	97.9941	871	926
C32	C79	97.9897	871	926
C32	C45	97.9841	871	926
C32	C149	97.984	871	926
C32	C133	97.9799	873	926
C32	C179	97.9797	873	926
C32	C355	97.9703	872	926
C32	C197	97.9692	869	926
C32	C363	97.9607	870	926
C32	C148	97.9552	871	926
C32	C349	97.9536	873	926
C32	C155	97.9524	860	926
C32	C325	97.9473	862	926
C32	C196	97.9255	872	926
C32	C240	97.9139	871	926
C32	C255	97.8931	860	926
C32	C357	97.8492	859	926
C32	C76	97.8181	864	926
C32	C183	97.8114	860	926
C32	C265	97.8002	866	926
C32	C324	97.7996	865	926
C32	C311	97.7952	867	926
C32	C13	97.7906	867	926
C32	C222	97.7557	856	926
C32	C16	97.7536	858	926
C32	C70	97.7518	867	926
C32	C273	97.7463	871	926
C32	C276	97.7446	860	926
C32	C318	97.7407	871	926
C32	C333	97.7331	860	926
C32	C24	97.715	865	926
C32	C113	97.692	872	926
C32	C52	97.692	872	926
C32	C121	97.5956	859	926
C32	C294	97.5875	861	926
C32	C9	97.581	859	926
C32	C195	97.5792	854	926
C32	C206	97.5713	854	926
C32	C100	97.5652	862	926
C32	C67	97.5622	859	926
C32	C353	97.5599	861	926
C32	C136	97.5574	854	926
C32	C351	97.5563	859	926
C32	C72	97.5545	859	926
C32	C91	97.548	854	926
C32	C314	97.5464	861	926
C32	C208	97.5359	861	926
C32	C80	97.5249	862	926
C32	C21	97.5147	867	926
C188	C188	100.0	905	907
C188	C364	99.9995	905	907
C188	C255	99.9675	895	907
C188	C155	99.9504	890	907
C188	C325	99.826	893	907
C188	C339	99.1064	865	907
C188	C209	99.0943	871	907
C188	C233	99.0928	858	907
C188	C45	99.071	858	907
C188	C133	99.0706	869	907
C188	C179	99.0702	869	907
C188	C149	99.0633	859	907
C188	C355	99.057	872	907
C188	C182	99.0494	868	907
C188	C342	99.0444	877	907
C188	C196	99.0429	871	907
C188	C235	99.0343	868	907
C188	C197	99.0218	873	907
C188	C245	99.0155	868	907
C188	C241	99.0129	876	907
C188	C309	99.0119	875	907
C188	C320	98.9621	864	907
C188	C148	98.9509	877	907
C188	C3	98.9405	864	907
C188	C363	98.9392	868	907
C188	C56	98.9332	863	907
C188	C79	98.9304	866	907
C188	C22	98.921	872	907
C188	C224	98.9184	873	907
C188	C349	98.9119	873	907
C188	C285	98.9063	872	907
C188	C240	98.9054	869	907
C188	C295	98.7724	868	907
C188	C16	98.2686	861	907
