Query	Ref	ANI	Bidirect_FragMap	Total_Query_Frags
GCA_013796065	GCA_013752295	96.7153	1372	1787
GCA_013796065	GCA_013899205	96.7021	1437	1787
GCA_013796065	GCA_013898935	96.701	1438	1787
GCA_013796065	GCA_013899665	96.6892	1348	1787
GCA_013796065	GCA_013895455	96.689	1340	1787
GCA_013796065	GCA_013750375	96.6775	1380	1787
GCA_013796065	GCA_014109125	96.6757	1378	1787
GCA_013796065	GCA_013821965	96.6751	1345	1787
GCA_013796065	GCA_014109065	96.6736	1379	1787
GCA_013796065	GCA_013894775	96.6718	1412	1787
GCA_013796065	GCA_013713325	96.6676	1381	1787
GCA_013796065	GCA_013835405	96.6627	1382	1787
GCA_013796065	GCA_013712565	96.6564	1383	1787
GCA_013796065	GCA_013923405	96.65	1385	1787
GCA_013796065	GCA_013897255	96.6473	1435	1787
GCA_013796065	GCA_013896775	96.6446	1434	1787
GCA_013796065	GCA_013897665	96.6437	1434	1787
GCA_013796065	GCA_013819985	96.6152	1373	1787
GCA_013796065	GCA_013896515	96.5986	1443	1787
GCA_013796065	GCA_013886475	96.5715	1387	1787
GCA_013796065	GCA_013752075	96.529	1426	1787
GCA_013796065	GCA_013891895	96.4827	1376	1787
GCA_013796065	GCA_013806085	96.4712	1393	1787
GCA_013796065	GCA_013806525	96.471	1393	1787
GCA_013796065	GCA_013806925	96.471	1393	1787
GCA_013796065	GCA_013817505	92.2792	1278	1787
GCA_013796065	GCA_013894235	92.2141	1250	1787
GCA_013796065	GCA_014103665	91.2725	1322	1787
GCA_013796065	GCA_013745515	91.2192	1302	1787
GCA_013796065	GCA_013732895	91.1175	1331	1787
GCA_013796065	GCA_013746655	91.0549	1334	1787
GCA_013796065	GCA_014103465	91.0489	1311	1787
GCA_013782445	GCA_013782445	100.0	1725	1733
GCA_013782445	GCA_013796065	99.9143	1688	1733
GCA_013782445	GCA_013924285	98.6365	1441	1733
GCA_013782445	GCA_013928845	98.5469	1482	1733
GCA_013782445	GCA_013830785	97.4996	1506	1733
GCA_013782445	GCA_013800125	97.4558	1450	1733
GCA_013782445	GCA_014103195	97.4229	1453	1733
GCA_013782445	GCA_013602835	97.3648	1407	1733
GCA_013782445	GCA_013898775	97.3194	1456	1733
GCA_013782445	GCA_013898995	97.3193	1456	1733
GCA_013782445	GCA_013790245	97.2175	1431	1733
GCA_013782445	GCA_013823125	97.1192	1413	1733
GCA_013782445	GCA_013836945	97.0794	1421	1733
GCA_013782445	GCA_013900245	97.0751	1409	1733
GCA_013782445	GCA_013728735	96.8869	1467	1733
GCA_013782445	GCA_013786125	96.8371	1387	1733
GCA_013782445	GCA_013783465	96.7579	1343	1733
GCA_013782445	GCA_013895455	96.7561	1347	1733
GCA_013782445	GCA_013899665	96.7527	1349	1733
GCA_013782445	GCA_013899205	96.7525	1429	1733
GCA_013782445	GCA_013898935	96.7487	1431	1733
GCA_013782445	GCA_013750375	96.7351	1385	1733
GCA_013782445	GCA_013923405	96.7283	1366	1733
GCA_013782445	GCA_014109125	96.7252	1370	1733
GCA_013782445	GCA_013896515	96.7151	1412	1733
GCA_013782445	GCA_013713325	96.7134	1371	1733
GCA_013782445	GCA_014109065	96.7075	1371	1733
GCA_013782445	GCA_013894775	96.7021	1405	1733
GCA_013782445	GCA_013712565	96.702	1384	1733
GCA_013782445	GCA_013752295	96.6975	1364	1733
GCA_013782445	GCA_013817865	96.6836	1362	1733
GCA_013782445	GCA_013896775	96.6722	1415	1733
GCA_013782445	GCA_013897255	96.6709	1414	1733
GCA_013782445	GCA_013897665	96.67	1412	1733
GCA_013782445	GCA_013835405	96.6622	1365	1733
GCA_013782445	GCA_013821965	96.6319	1348	1733
GCA_013782445	GCA_013891895	96.6266	1360	1733
GCA_013782445	GCA_013886475	96.5793	1372	1733
GCA_013782445	GCA_013819985	96.5714	1349	1733
GCA_013782445	GCA_013806525	96.5709	1380	1733
GCA_013782445	GCA_013806085	96.5705	1380	1733
GCA_013782445	GCA_013806925	96.5704	1380	1733
GCA_013782445	GCA_013752075	96.562	1408	1733
GCA_013782445	GCA_013817505	92.1929	1283	1733
GCA_013782445	GCA_013894235	92.1451	1257	1733
GCA_013782445	GCA_013745515	91.2481	1300	1733
GCA_013782445	GCA_014103665	91.1833	1307	1733
GCA_013782445	GCA_013732895	91.0826	1319	1733
GCA_013782445	GCA_014103465	91.07	1292	1733
GCA_013782445	GCA_013746655	91.0672	1313	1733
GCA_013928845	GCA_013928845	100.0	1855	1862
GCA_013928845	GCA_013924285	99.5231	1618	1862
GCA_013928845	GCA_013782445	98.5539	1484	1862
GCA_013928845	GCA_013796065	98.4902	1494	1862
GCA_013928845	GCA_013800125	97.3806	1468	1862
GCA_013928845	GCA_014103195	97.3496	1445	1862
GCA_013928845	GCA_013602835	97.1578	1467	1862
GCA_013928845	GCA_013830785	97.1246	1493	1862
GCA_013928845	GCA_013823125	97.1246	1423	1862
GCA_013928845	GCA_013898995	97.1071	1460	1862
GCA_013928845	GCA_013898775	97.107	1460	1862
GCA_013928845	GCA_013836945	97.1046	1429	1862
GCA_013928845	GCA_013900245	97.0335	1452	1862
GCA_013928845	GCA_013790245	97.0011	1463	1862
GCA_013928845	GCA_013750375	96.7658	1370	1862
GCA_013928845	GCA_013783465	96.752	1366	1862
GCA_013928845	GCA_013817865	96.7452	1352	1862
GCA_013928845	GCA_013786125	96.7379	1389	1862
GCA_013928845	GCA_013899665	96.7371	1359	1862
GCA_013928845	GCA_013895455	96.7252	1357	1862
GCA_013928845	GCA_013728735	96.71	1438	1862
GCA_013928845	GCA_013835405	96.6484	1396	1862
GCA_013928845	GCA_013894775	96.64	1398	1862
GCA_013928845	GCA_013821965	96.6325	1365	1862
GCA_013928845	GCA_014109125	96.629	1373	1862
GCA_013928845	GCA_014109065	96.622	1377	1862
GCA_013928845	GCA_013752295	96.6203	1396	1862
GCA_013928845	GCA_013891895	96.5919	1420	1862
GCA_013928845	GCA_013923405	96.5885	1379	1862
GCA_013928845	GCA_013713325	96.5824	1392	1862
GCA_013928845	GCA_013896515	96.5777	1476	1862
GCA_013928845	GCA_013897255	96.5774	1476	1862
GCA_013928845	GCA_013819985	96.5626	1399	1862
GCA_013928845	GCA_013896775	96.5576	1478	1862
GCA_013928845	GCA_013712565	96.5529	1395	1862
GCA_013928845	GCA_013897665	96.5517	1478	1862
GCA_013928845	GCA_013806525	96.5299	1399	1862
GCA_013928845	GCA_013806925	96.5296	1399	1862
GCA_013928845	GCA_013806085	96.5293	1399	1862
GCA_013928845	GCA_013898935	96.517	1401	1862
GCA_013928845	GCA_013899205	96.5169	1401	1862
GCA_013928845	GCA_013752075	96.5032	1437	1862
GCA_013928845	GCA_013886475	96.4796	1403	1862
GCA_013928845	GCA_013817505	92.2844	1276	1862
GCA_013928845	GCA_013894235	92.169	1257	1862
GCA_013928845	GCA_014103665	91.1906	1373	1862
GCA_013928845	GCA_013732895	91.18	1379	1862
GCA_013928845	GCA_013746655	91.1234	1348	1862
GCA_013928845	GCA_013745515	91.1076	1338	1862
GCA_013928845	GCA_014103465	91.0846	1340	1862
GCA_013924285	GCA_013924285	100.0	1719	1724
GCA_013924285	GCA_013928845	99.5575	1616	1724
GCA_013924285	GCA_013782445	98.5599	1446	1724
GCA_013924285	GCA_013796065	98.5437	1461	1724
GCA_013924285	GCA_014103195	97.5089	1415	1724
GCA_013924285	GCA_013800125	97.5078	1447	1724
GCA_013924285	GCA_013830785	97.3876	1459	1724
GCA_013924285	GCA_013898775	97.2869	1450	1724
GCA_013924285	GCA_013898995	97.2868	1450	1724
GCA_013924285	GCA_013602835	97.2256	1437	1724
GCA_013924285	GCA_013836945	97.1754	1392	1724
GCA_013924285	GCA_013823125	97.1664	1395	1724
GCA_013924285	GCA_013900245	97.0955	1411	1724
GCA_013924285	GCA_013790245	96.9666	1414	1724
GCA_013924285	GCA_013819985	96.8022	1411	1724
GCA_013924285	GCA_013752295	96.7782	1356	1724
GCA_013924285	GCA_013817865	96.7662	1344	1724
GCA_013924285	GCA_013786125	96.7617	1354	1724
GCA_013924285	GCA_013923405	96.7569	1361	1724
GCA_013924285	GCA_013750375	96.7506	1353	1724
GCA_013924285	GCA_013899665	96.747	1354	1724
GCA_013924285	GCA_013728735	96.746	1425	1724
GCA_013924285	GCA_013895455	96.7444	1346	1724
GCA_013924285	GCA_013821965	96.7335	1346	1724
GCA_013924285	GCA_014109125	96.7255	1370	1724
GCA_013924285	GCA_014109065	96.7252	1372	1724
GCA_013924285	GCA_013835405	96.7034	1372	1724
GCA_013924285	GCA_013894775	96.683	1375	1724
GCA_013924285	GCA_013713325	96.6542	1374	1724
GCA_013924285	GCA_013783465	96.6511	1376	1724
GCA_013924285	GCA_013712565	96.6322	1382	1724
GCA_013924285	GCA_013897255	96.6295	1457	1724
GCA_013924285	GCA_013886475	96.6225	1370	1724
GCA_013924285	GCA_013896775	96.6207	1457	1724
GCA_013924285	GCA_013896515	96.615	1459	1724
GCA_013924285	GCA_013891895	96.6141	1413	1724
GCA_013924285	GCA_013897665	96.6137	1453	1724
GCA_013924285	GCA_013899205	96.606	1385	1724
GCA_013924285	GCA_013898935	96.603	1385	1724
GCA_013924285	GCA_013752075	96.5938	1410	1724
GCA_013924285	GCA_013806525	96.5523	1369	1724
GCA_013924285	GCA_013806085	96.5517	1369	1724
GCA_013924285	GCA_013806925	96.5517	1369	1724
GCA_013924285	GCA_013817505	92.248	1269	1724
GCA_013924285	GCA_013894235	92.1486	1253	1724
GCA_013924285	GCA_014103665	91.3655	1380	1724
GCA_013924285	GCA_013745515	91.1592	1334	1724
GCA_013924285	GCA_014103465	91.1471	1322	1724
GCA_013924285	GCA_013746655	91.0849	1335	1724
GCA_013924285	GCA_013732895	91.0577	1324	1724
GCA_013713325	GCA_013713325	100.0	1623	1626
GCA_013713325	GCA_013712565	99.9996	1624	1626
GCA_013713325	GCA_013894775	99.5897	1549	1626
GCA_013713325	GCA_013899205	99.5862	1534	1626
GCA_013713325	GCA_013898935	99.5809	1535	1626
GCA_013713325	GCA_013750375	99.4155	1512	1626
GCA_013713325	GCA_013752295	99.3547	1490	1626
GCA_013713325	GCA_013895455	98.7798	1461	1626
GCA_013713325	GCA_013899665	98.774	1466	1626
GCA_013713325	GCA_013891895	98.762	1477	1626
GCA_013713325	GCA_013819985	98.7161	1492	1626
GCA_013713325	GCA_013783465	98.6895	1463	1626
GCA_013713325	GCA_013752075	98.659	1480	1626
GCA_013713325	GCA_013821965	98.4689	1454	1626
GCA_013713325	GCA_014109125	98.4272	1466	1626
GCA_013713325	GCA_014109065	98.4243	1466	1626
GCA_013713325	GCA_013923405	98.4197	1465	1626
GCA_013713325	GCA_013817865	97.7791	1426	1626
GCA_013713325	GCA_013806925	97.7528	1428	1626
GCA_013713325	GCA_013806525	97.7527	1428	1626
GCA_013713325	GCA_013806085	97.7518	1427	1626
GCA_013713325	GCA_013886475	97.7411	1422	1626
GCA_013713325	GCA_013835405	97.6565	1446	1626
GCA_013713325	GCA_013786125	97.2422	1434	1626
GCA_013713325	GCA_013898995	97.1374	1427	1626
GCA_013713325	GCA_013898775	97.1287	1428	1626
GCA_013713325	GCA_013728735	97.1192	1457	1626
GCA_013713325	GCA_013836945	97.095	1424	1626
GCA_013713325	GCA_013896515	97.0865	1435	1626
GCA_013713325	GCA_013897665	97.0768	1440	1626
GCA_013713325	GCA_013897255	97.0629	1442	1626
GCA_013713325	GCA_013896775	97.0613	1441	1626
GCA_013713325	GCA_013830785	97.0579	1448	1626
GCA_013713325	GCA_013823125	97.0452	1438	1626
GCA_013713325	GCA_013900245	97.039	1435	1626
GCA_013713325	GCA_013800125	97.0239	1414	1626
GCA_013713325	GCA_013602835	97.0205	1405	1626
GCA_013713325	GCA_014103195	97.0063	1406	1626
GCA_013713325	GCA_013790245	96.8965	1422	1626
GCA_013713325	GCA_013782445	96.651	1379	1626
GCA_013713325	GCA_013796065	96.6453	1384	1626
GCA_013713325	GCA_013928845	96.6323	1377	1626
GCA_013713325	GCA_013924285	96.6179	1381	1626
GCA_013713325	GCA_013894235	92.2819	1259	1626
GCA_013713325	GCA_013817505	92.268	1266	1626
GCA_013713325	GCA_014103665	91.139	1279	1626
GCA_013713325	GCA_014103465	91.0963	1266	1626
GCA_013713325	GCA_013746655	91.0474	1283	1626
GCA_013713325	GCA_013745515	91.0406	1289	1626
GCA_013713325	GCA_013732895	90.9401	1288	1626
GCA_013712565	GCA_013712565	100.0	1623	1626
GCA_013712565	GCA_013713325	99.9996	1623	1626
GCA_013712565	GCA_013899205	99.5926	1535	1626
GCA_013712565	GCA_013898935	99.5925	1535	1626
GCA_013712565	GCA_013894775	99.5844	1548	1626
GCA_013712565	GCA_013750375	99.4074	1515	1626
GCA_013712565	GCA_013752295	99.3682	1491	1626
GCA_013712565	GCA_013895455	98.791	1460	1626
GCA_013712565	GCA_013899665	98.7837	1466	1626
GCA_013712565	GCA_013891895	98.7229	1478	1626
GCA_013712565	GCA_013819985	98.7089	1491	1626
GCA_013712565	GCA_013783465	98.6933	1462	1626
GCA_013712565	GCA_013752075	98.655	1477	1626
GCA_013712565	GCA_013821965	98.4669	1455	1626
GCA_013712565	GCA_013923405	98.4176	1467	1626
GCA_013712565	GCA_014109065	98.4108	1468	1626
GCA_013712565	GCA_014109125	98.4013	1469	1626
GCA_013712565	GCA_013817865	97.8051	1423	1626
GCA_013712565	GCA_013806925	97.7562	1426	1626
GCA_013712565	GCA_013806525	97.7562	1426	1626
GCA_013712565	GCA_013806085	97.7553	1425	1626
GCA_013712565	GCA_013886475	97.7087	1425	1626
GCA_013712565	GCA_013835405	97.6985	1438	1626
GCA_013712565	GCA_013786125	97.2317	1441	1626
GCA_013712565	GCA_013728735	97.1395	1452	1626
GCA_013712565	GCA_013896515	97.1284	1428	1626
GCA_013712565	GCA_013898995	97.1271	1430	1626
GCA_013712565	GCA_013898775	97.127	1430	1626
GCA_013712565	GCA_013897665	97.1117	1437	1626
GCA_013712565	GCA_013897255	97.0936	1440	1626
GCA_013712565	GCA_013896775	97.0924	1439	1626
GCA_013712565	GCA_013836945	97.091	1423	1626
GCA_013712565	GCA_013800125	97.0689	1410	1626
GCA_013712565	GCA_013900245	97.0398	1431	1626
GCA_013712565	GCA_013830785	97.0363	1453	1626
GCA_013712565	GCA_013823125	97.0226	1437	1626
GCA_013712565	GCA_014103195	97.0217	1401	1626
GCA_013712565	GCA_013602835	97.0085	1407	1626
GCA_013712565	GCA_013790245	96.8419	1425	1626
GCA_013712565	GCA_013782445	96.6853	1377	1626
GCA_013712565	GCA_013796065	96.6476	1385	1626
GCA_013712565	GCA_013928845	96.6453	1383	1626
GCA_013712565	GCA_013924285	96.5898	1377	1626
GCA_013712565	GCA_013817505	92.2569	1262	1626
GCA_013712565	GCA_013894235	92.2521	1256	1626
GCA_013712565	GCA_014103665	91.1236	1283	1626
GCA_013712565	GCA_013745515	91.0658	1290	1626
GCA_013712565	GCA_014103465	91.0429	1271	1626
GCA_013712565	GCA_013746655	91.0005	1282	1626
GCA_013712565	GCA_013732895	90.9226	1296	1626
GCA_013894775	GCA_013894775	100.0	1660	1662
GCA_013894775	GCA_013713325	99.6477	1538	1662
GCA_013894775	GCA_013712565	99.6422	1538	1662
GCA_013894775	GCA_013899205	99.5584	1551	1662
GCA_013894775	GCA_013898935	99.5581	1550	1662
GCA_013894775	GCA_013750375	99.4857	1513	1662
GCA_013894775	GCA_013752295	99.3228	1510	1662
GCA_013894775	GCA_013895455	98.8189	1475	1662
GCA_013894775	GCA_013899665	98.8137	1477	1662
GCA_013894775	GCA_013783465	98.8101	1475	1662
GCA_013894775	GCA_013891895	98.7534	1490	1662
GCA_013894775	GCA_013819985	98.723	1480	1662
GCA_013894775	GCA_013752075	98.7185	1519	1662
GCA_013894775	GCA_014109065	98.4371	1474	1662
GCA_013894775	GCA_014109125	98.437	1475	1662
GCA_013894775	GCA_013923405	98.4185	1476	1662
GCA_013894775	GCA_013821965	98.4092	1467	1662
GCA_013894775	GCA_013886475	97.8069	1437	1662
GCA_013894775	GCA_013806925	97.7983	1417	1662
GCA_013894775	GCA_013806525	97.7983	1417	1662
GCA_013894775	GCA_013806085	97.7982	1417	1662
GCA_013894775	GCA_013817865	97.7732	1432	1662
GCA_013894775	GCA_013835405	97.7204	1448	1662
GCA_013894775	GCA_013786125	97.3027	1443	1662
GCA_013894775	GCA_013896515	97.1905	1459	1662
GCA_013894775	GCA_013830785	97.1619	1482	1662
GCA_013894775	GCA_013898995	97.1567	1435	1662
GCA_013894775	GCA_013898775	97.1567	1435	1662
GCA_013894775	GCA_013896775	97.15	1468	1662
GCA_013894775	GCA_013897255	97.1489	1467	1662
GCA_013894775	GCA_013897665	97.1334	1468	1662
GCA_013894775	GCA_013602835	97.1198	1403	1662
GCA_013894775	GCA_014103195	97.1032	1440	1662
GCA_013894775	GCA_013728735	97.0934	1472	1662
GCA_013894775	GCA_013823125	97.072	1437	1662
GCA_013894775	GCA_013836945	97.0358	1439	1662
GCA_013894775	GCA_013790245	96.9866	1443	1662
GCA_013894775	GCA_013800125	96.9833	1432	1662
GCA_013894775	GCA_013900245	96.9519	1458	1662
GCA_013894775	GCA_013782445	96.6753	1398	1662
GCA_013894775	GCA_013924285	96.6419	1385	1662
GCA_013894775	GCA_013796065	96.6074	1413	1662
GCA_013894775	GCA_013928845	96.576	1401	1662
GCA_013894775	GCA_013817505	92.3088	1277	1662
GCA_013894775	GCA_013894235	92.3073	1259	1662
GCA_013894775	GCA_014103665	91.1525	1298	1662
GCA_013894775	GCA_013746655	91.1247	1273	1662
GCA_013894775	GCA_014103465	91.0472	1274	1662
GCA_013894775	GCA_013745515	91.0324	1286	1662
GCA_013894775	GCA_013732895	90.9913	1299	1662
GCA_013752295	GCA_013752295	100.0	1623	1625
GCA_013752295	GCA_013750375	99.6512	1511	1625
GCA_013752295	GCA_013894775	99.4136	1502	1625
GCA_013752295	GCA_013712565	99.3739	1491	1625
GCA_013752295	GCA_013713325	99.36	1494	1625
GCA_013752295	GCA_013899205	99.2607	1518	1625
GCA_013752295	GCA_013898935	99.2544	1519	1625
GCA_013752295	GCA_013899665	98.8318	1460	1625
GCA_013752295	GCA_013895455	98.8218	1454	1625
GCA_013752295	GCA_013891895	98.7789	1462	1625
GCA_013752295	GCA_013819985	98.7763	1476	1625
GCA_013752295	GCA_013783465	98.7685	1448	1625
GCA_013752295	GCA_013752075	98.7125	1501	1625
GCA_013752295	GCA_013923405	98.4519	1449	1625
GCA_013752295	GCA_014109065	98.4436	1454	1625
GCA_013752295	GCA_013821965	98.4395	1445	1625
GCA_013752295	GCA_014109125	98.437	1456	1625
GCA_013752295	GCA_013817865	97.8058	1422	1625
GCA_013752295	GCA_013835405	97.7472	1438	1625
GCA_013752295	GCA_013806525	97.6983	1411	1625
GCA_013752295	GCA_013806085	97.6981	1411	1625
GCA_013752295	GCA_013806925	97.6965	1410	1625
GCA_013752295	GCA_013886475	97.6855	1423	1625
GCA_013752295	GCA_013786125	97.3373	1455	1625
GCA_013752295	GCA_013896515	97.2375	1453	1625
GCA_013752295	GCA_013896775	97.2189	1456	1625
GCA_013752295	GCA_013897255	97.2047	1457	1625
GCA_013752295	GCA_013897665	97.1954	1459	1625
GCA_013752295	GCA_013728735	97.1796	1445	1625
GCA_013752295	GCA_013898775	97.1691	1408	1625
GCA_013752295	GCA_013898995	97.1646	1409	1625
GCA_013752295	GCA_013900245	97.1596	1465	1625
GCA_013752295	GCA_013823125	97.116	1444	1625
GCA_013752295	GCA_013602835	97.1153	1400	1625
GCA_013752295	GCA_013836945	97.0826	1449	1625
GCA_013752295	GCA_013800125	97.0807	1408	1625
GCA_013752295	GCA_014103195	97.072	1389	1625
GCA_013752295	GCA_013830785	97.0375	1425	1625
GCA_013752295	GCA_013790245	96.9957	1424	1625
GCA_013752295	GCA_013928845	96.724	1372	1625
GCA_013752295	GCA_013924285	96.7231	1360	1625
GCA_013752295	GCA_013782445	96.7204	1372	1625
GCA_013752295	GCA_013796065	96.6843	1368	1625
GCA_013752295	GCA_013894235	92.415	1273	1625
GCA_013752295	GCA_013817505	92.2865	1285	1625
GCA_013752295	GCA_014103665	91.1809	1285	1625
GCA_013752295	GCA_013745515	91.1795	1278	1625
GCA_013752295	GCA_013732895	91.0997	1274	1625
GCA_013752295	GCA_013746655	91.0122	1279	1625
GCA_013752295	GCA_014103465	90.9943	1265	1625
GCA_013750375	GCA_013750375	100.0	1596	1610
GCA_013750375	GCA_013752295	99.6678	1512	1610
GCA_013750375	GCA_013894775	99.4987	1517	1610
GCA_013750375	GCA_013899205	99.4269	1495	1610
GCA_013750375	GCA_013898935	99.4268	1494	1610
GCA_013750375	GCA_013712565	99.4211	1515	1610
GCA_013750375	GCA_013713325	99.4088	1513	1610
GCA_013750375	GCA_013895455	98.8721	1464	1610
GCA_013750375	GCA_013899665	98.8568	1472	1610
GCA_013750375	GCA_013819985	98.8369	1478	1610
GCA_013750375	GCA_013752075	98.8175	1481	1610
GCA_013750375	GCA_013891895	98.7981	1485	1610
GCA_013750375	GCA_013783465	98.7785	1453	1610
GCA_013750375	GCA_013821965	98.4867	1456	1610
GCA_013750375	GCA_014109065	98.477	1455	1610
GCA_013750375	GCA_013923405	98.4701	1453	1610
GCA_013750375	GCA_014109125	98.4685	1455	1610
GCA_013750375	GCA_013886475	97.9067	1426	1610
GCA_013750375	GCA_013817865	97.8539	1422	1610
GCA_013750375	GCA_013806925	97.8421	1426	1610
GCA_013750375	GCA_013806525	97.842	1426	1610
GCA_013750375	GCA_013806085	97.8419	1426	1610
GCA_013750375	GCA_013835405	97.7678	1431	1610
GCA_013750375	GCA_013786125	97.3171	1455	1610
GCA_013750375	GCA_013896515	97.247	1428	1610
GCA_013750375	GCA_013897255	97.2352	1430	1610
GCA_013750375	GCA_013896775	97.2351	1430	1610
GCA_013750375	GCA_013897665	97.2333	1429	1610
GCA_013750375	GCA_013728735	97.2249	1453	1610
GCA_013750375	GCA_013900245	97.1536	1440	1610
GCA_013750375	GCA_013823125	97.1529	1441	1610
GCA_013750375	GCA_013898775	97.1497	1406	1610
GCA_013750375	GCA_013898995	97.1497	1406	1610
GCA_013750375	GCA_013836945	97.1405	1453	1610
GCA_013750375	GCA_013602835	97.1149	1404	1610
GCA_013750375	GCA_013790245	97.1038	1414	1610
GCA_013750375	GCA_013800125	97.0953	1406	1610
GCA_013750375	GCA_013830785	97.0448	1427	1610
GCA_013750375	GCA_014103195	97.0098	1386	1610
GCA_013750375	GCA_013796065	96.7731	1373	1610
GCA_013750375	GCA_013782445	96.7366	1385	1610
GCA_013750375	GCA_013928845	96.7205	1370	1610
GCA_013750375	GCA_013924285	96.6842	1362	1610
GCA_013750375	GCA_013894235	92.309	1261	1610
GCA_013750375	GCA_013817505	92.2955	1280	1610
GCA_013750375	GCA_013746655	91.1372	1260	1610
GCA_013750375	GCA_014103465	91.1088	1254	1610
GCA_013750375	GCA_014103665	91.104	1278	1610
GCA_013750375	GCA_013745515	91.1038	1286	1610
GCA_013750375	GCA_013732895	91.0609	1300	1610
GCA_013899205	GCA_013899205	100.0	1779	1787
GCA_013899205	GCA_013898935	99.9972	1778	1787
GCA_013899205	GCA_013894775	99.5878	1551	1787
GCA_013899205	GCA_013712565	99.5469	1528	1787
GCA_013899205	GCA_013713325	99.5425	1525	1787
GCA_013899205	GCA_013750375	99.4034	1499	1787
GCA_013899205	GCA_013752295	99.3433	1506	1787
GCA_013899205	GCA_013895455	98.7226	1467	1787
GCA_013899205	GCA_013783465	98.7104	1457	1787
GCA_013899205	GCA_013899665	98.7003	1468	1787
GCA_013899205	GCA_013891895	98.6934	1504	1787
GCA_013899205	GCA_013819985	98.6276	1500	1787
GCA_013899205	GCA_013752075	98.6139	1510	1787
GCA_013899205	GCA_013821965	98.3742	1467	1787
GCA_013899205	GCA_014109125	98.3721	1486	1787
GCA_013899205	GCA_014109065	98.3655	1489	1787
GCA_013899205	GCA_013923405	98.3581	1485	1787
GCA_013899205	GCA_013817865	97.7999	1423	1787
GCA_013899205	GCA_013835405	97.6527	1447	1787
GCA_013899205	GCA_013886475	97.619	1448	1787
GCA_013899205	GCA_013806525	97.5609	1450	1787
GCA_013899205	GCA_013806925	97.5608	1450	1787
GCA_013899205	GCA_013806085	97.5607	1450	1787
GCA_013899205	GCA_013786125	97.267	1455	1787
GCA_013899205	GCA_013898775	97.1403	1465	1787
GCA_013899205	GCA_013898995	97.1402	1465	1787
GCA_013899205	GCA_014103195	97.0969	1423	1787
GCA_013899205	GCA_013800125	97.0773	1417	1787
GCA_013899205	GCA_013602835	97.0743	1397	1787
GCA_013899205	GCA_013830785	97.0496	1450	1787
GCA_013899205	GCA_013823125	97.0361	1457	1787
GCA_013899205	GCA_013896515	97.0352	1487	1787
GCA_013899205	GCA_013897255	97.0339	1490	1787
GCA_013899205	GCA_013896775	97.0316	1490	1787
GCA_013899205	GCA_013897665	97.0191	1489	1787
GCA_013899205	GCA_013790245	96.9763	1461	1787
GCA_013899205	GCA_013900245	96.9694	1460	1787
GCA_013899205	GCA_013836945	96.9649	1442	1787
GCA_013899205	GCA_013728735	96.9393	1487	1787
GCA_013899205	GCA_013782445	96.7274	1424	1787
GCA_013899205	GCA_013796065	96.6447	1445	1787
GCA_013899205	GCA_013924285	96.6247	1378	1787
GCA_013899205	GCA_013928845	96.5269	1394	1787
GCA_013899205	GCA_013894235	92.3963	1279	1787
GCA_013899205	GCA_013817505	92.3165	1269	1787
GCA_013899205	GCA_014103665	91.2056	1301	1787
GCA_013899205	GCA_013745515	91.0646	1285	1787
GCA_013899205	GCA_014103465	91.0399	1291	1787
GCA_013899205	GCA_013732895	91.0168	1309	1787
GCA_013899205	GCA_013746655	90.9696	1306	1787
GCA_013898935	GCA_013898935	100.0	1780	1787
GCA_013898935	GCA_013899205	99.9962	1779	1787
GCA_013898935	GCA_013894775	99.5756	1551	1787
GCA_013898935	GCA_013712565	99.5488	1528	1787
GCA_013898935	GCA_013713325	99.5482	1525	1787
GCA_013898935	GCA_013750375	99.4034	1499	1787
GCA_013898935	GCA_013752295	99.341	1507	1787
GCA_013898935	GCA_013895455	98.7221	1466	1787
GCA_013898935	GCA_013783465	98.7095	1458	1787
GCA_013898935	GCA_013899665	98.7025	1466	1787
GCA_013898935	GCA_013891895	98.6893	1505	1787
GCA_013898935	GCA_013819985	98.6241	1501	1787
GCA_013898935	GCA_013752075	98.6152	1509	1787
GCA_013898935	GCA_014109125	98.3679	1486	1787
GCA_013898935	GCA_014109065	98.3613	1489	1787
GCA_013898935	GCA_013821965	98.3604	1469	1787
GCA_013898935	GCA_013923405	98.355	1484	1787
GCA_013898935	GCA_013817865	97.7986	1425	1787
GCA_013898935	GCA_013835405	97.6672	1446	1787
GCA_013898935	GCA_013886475	97.6075	1449	1787
GCA_013898935	GCA_013806525	97.5545	1451	1787
GCA_013898935	GCA_013806085	97.5532	1451	1787
GCA_013898935	GCA_013806925	97.5522	1451	1787
GCA_013898935	GCA_013786125	97.251	1455	1787
GCA_013898935	GCA_013898775	97.1318	1464	1787
GCA_013898935	GCA_013898995	97.1317	1464	1787
GCA_013898935	GCA_014103195	97.0854	1424	1787
GCA_013898935	GCA_013602835	97.0812	1398	1787
GCA_013898935	GCA_013800125	97.0798	1416	1787
GCA_013898935	GCA_013896775	97.062	1486	1787
GCA_013898935	GCA_013897255	97.0597	1486	1787
GCA_013898935	GCA_013897665	97.0486	1485	1787
GCA_013898935	GCA_013830785	97.0467	1451	1787
GCA_013898935	GCA_013896515	97.0447	1484	1787
GCA_013898935	GCA_013823125	97.0249	1458	1787
GCA_013898935	GCA_013900245	96.9817	1461	1787
GCA_013898935	GCA_013790245	96.9606	1464	1787
